Ticker,dji
2020-08-11,27686.91015625
2020-08-12,27976.83984375
2020-08-13,27896.720703125
2020-08-14,27931.01953125
2020-08-17,27844.91015625
2020-08-18,27778.0703125
2020-08-19,27692.880859375
2020-08-20,27739.73046875
2020-08-21,27930.330078125
2020-08-24,28308.4609375
2020-08-25,28248.439453125
2020-08-26,28331.919921875
2020-08-27,28492.26953125
2020-08-28,28653.869140625
2020-08-31,28430.05078125
2020-09-01,28645.66015625
2020-09-02,29100.5
2020-09-03,28292.73046875
2020-09-04,28133.310546875
2020-09-08,27500.890625
2020-09-09,27940.470703125
2020-09-10,27534.580078125
2020-09-11,27665.640625
2020-09-14,27993.330078125
2020-09-15,27995.599609375
2020-09-16,28032.380859375
2020-09-17,27901.98046875
2020-09-18,27657.419921875
2020-09-21,27147.69921875
2020-09-22,27288.1796875
2020-09-23,26763.130859375
2020-09-24,26815.439453125
2020-09-25,27173.9609375
2020-09-28,27584.060546875
2020-09-29,27452.66015625
2020-09-30,27781.69921875
2020-10-01,27816.900390625
2020-10-02,27682.810546875
2020-10-05,28148.640625
2020-10-06,27772.759765625
2020-10-07,28303.4609375
2020-10-08,28425.509765625
2020-10-09,28586.900390625
2020-10-12,28837.51953125
2020-10-13,28679.810546875
2020-10-14,28514.0
2020-10-15,28494.19921875
2020-10-16,28606.310546875
2020-10-19,28195.419921875
2020-10-20,28308.7890625
2020-10-21,28210.8203125
2020-10-22,28363.66015625
2020-10-23,28335.5703125
2020-10-26,27685.380859375
2020-10-27,27463.189453125
2020-10-28,26519.94921875
2020-10-29,26659.109375
2020-10-30,26501.599609375
2020-11-02,26925.05078125
2020-11-03,27480.029296875
2020-11-04,27847.66015625
2020-11-05,28390.1796875
2020-11-06,28323.400390625
2020-11-09,29157.970703125
2020-11-10,29420.919921875
2020-11-11,29397.630859375
2020-11-12,29080.169921875
2020-11-13,29479.810546875
2020-11-16,29950.439453125
2020-11-17,29783.349609375
2020-11-18,29438.419921875
2020-11-19,29483.23046875
2020-11-20,29263.48046875
2020-11-23,29591.26953125
2020-11-24,30046.240234375
2020-11-25,29872.470703125
2020-11-27,29910.369140625
2020-11-30,29638.640625
2020-12-01,29823.919921875
2020-12-02,29883.7890625
2020-12-03,29969.51953125
2020-12-04,30218.259765625
2020-12-07,30069.7890625
2020-12-08,30173.880859375
2020-12-09,30068.810546875
2020-12-10,29999.259765625
2020-12-11,30046.369140625
2020-12-14,29861.55078125
2020-12-15,30199.310546875
2020-12-16,30154.5390625
2020-12-17,30303.369140625
2020-12-18,30179.05078125
2020-12-21,30216.44921875
2020-12-22,30015.509765625
2020-12-23,30129.830078125
2020-12-24,30199.869140625
2020-12-28,30403.970703125
2020-12-29,30335.669921875
2020-12-30,30409.560546875
2020-12-31,30606.48046875
2021-01-04,30223.890625
2021-01-05,30391.599609375
2021-01-06,30829.400390625
2021-01-07,31041.130859375
2021-01-08,31097.970703125
2021-01-11,31008.689453125
2021-01-12,31068.689453125
2021-01-13,31060.470703125
2021-01-14,30991.51953125
2021-01-15,30814.259765625
2021-01-19,30930.51953125
2021-01-20,31188.380859375
2021-01-21,31176.009765625
2021-01-22,30996.98046875
2021-01-25,30960.0
2021-01-26,30937.0390625
2021-01-27,30303.169921875
2021-01-28,30603.359375
2021-01-29,29982.619140625
2021-02-01,30211.91015625
2021-02-02,30687.48046875
2021-02-03,30723.599609375
2021-02-04,31055.859375
2021-02-05,31148.240234375
2021-02-08,31385.759765625
2021-02-09,31375.830078125
2021-02-10,31437.80078125
2021-02-11,31430.69921875
2021-02-12,31458.400390625
2021-02-16,31522.75
2021-02-17,31613.01953125
2021-02-18,31493.33984375
2021-02-19,31494.3203125
2021-02-22,31521.689453125
2021-02-23,31537.349609375
2021-02-24,31961.859375
2021-02-25,31402.009765625
2021-02-26,30932.369140625
2021-03-01,31535.509765625
2021-03-02,31391.51953125
2021-03-03,31270.08984375
2021-03-04,30924.140625
2021-03-05,31496.30078125
2021-03-08,31802.439453125
2021-03-09,31832.740234375
2021-03-10,32297.01953125
2021-03-11,32485.58984375
2021-03-12,32778.640625
2021-03-15,32953.4609375
2021-03-16,32825.94921875
2021-03-17,33015.37109375
2021-03-18,32862.30078125
2021-03-19,32627.970703125
2021-03-22,32731.19921875
2021-03-23,32423.150390625
2021-03-24,32420.060546875
2021-03-25,32619.48046875
2021-03-26,33072.87890625
2021-03-29,33171.37109375
2021-03-30,33066.9609375
2021-03-31,32981.55078125
2021-04-01,33153.2109375
2021-04-05,33527.19140625
2021-04-06,33430.23828125
2021-04-07,33446.26171875
2021-04-08,33503.5703125
2021-04-09,33800.6015625
2021-04-12,33745.3984375
2021-04-13,33677.26953125
2021-04-14,33730.890625
2021-04-15,34035.98828125
2021-04-16,34200.671875
2021-04-19,34077.62890625
2021-04-20,33821.30078125
2021-04-21,34137.30859375
2021-04-22,33815.8984375
2021-04-23,34043.48828125
2021-04-26,33981.5703125
2021-04-27,33984.9296875
2021-04-28,33820.37890625
2021-04-29,34060.359375
2021-04-30,33874.8515625
2021-05-03,34113.23046875
2021-05-04,34133.03125
2021-05-05,34230.33984375
2021-05-06,34548.53125
2021-05-07,34777.76171875
2021-05-10,34742.8203125
2021-05-11,34269.16015625
2021-05-12,33587.66015625
2021-05-13,34021.44921875
2021-05-14,34382.12890625
2021-05-17,34327.7890625
2021-05-18,34060.66015625
2021-05-19,33896.0390625
2021-05-20,34084.1484375
2021-05-21,34207.83984375
2021-05-24,34393.98046875
2021-05-25,34312.4609375
2021-05-26,34323.05078125
2021-05-27,34464.640625
2021-05-28,34529.44921875
2021-06-01,34575.30859375
2021-06-02,34600.37890625
2021-06-03,34577.0390625
2021-06-04,34756.390625
2021-06-07,34630.23828125
2021-06-08,34599.8203125
2021-06-09,34447.140625
2021-06-10,34466.23828125
2021-06-11,34479.6015625
2021-06-14,34393.75
2021-06-15,34299.328125
2021-06-16,34033.671875
2021-06-17,33823.44921875
2021-06-18,33290.078125
2021-06-21,33876.96875
2021-06-22,33945.578125
2021-06-23,33874.23828125
2021-06-24,34196.8203125
2021-06-25,34433.83984375
2021-06-28,34283.26953125
2021-06-29,34292.2890625
2021-06-30,34502.51171875
2021-07-01,34633.53125
2021-07-02,34786.3515625
2021-07-06,34577.37109375
2021-07-07,34681.7890625
2021-07-08,34421.9296875
2021-07-09,34870.16015625
2021-07-12,34996.1796875
2021-07-13,34888.7890625
2021-07-14,34933.23046875
2021-07-15,34987.01953125
2021-07-16,34687.8515625
2021-07-19,33962.0390625
2021-07-20,34511.98828125
2021-07-21,34798.0
2021-07-22,34823.3515625
2021-07-23,35061.55078125
2021-07-26,35144.30859375
2021-07-27,35058.51953125
2021-07-28,34930.9296875
2021-07-29,35084.53125
2021-07-30,34935.46875
2021-08-02,34838.16015625
2021-08-03,35116.3984375
2021-08-04,34792.671875
2021-08-05,35064.25
2021-08-06,35208.51171875
2021-08-09,35101.8515625
2021-08-10,35264.671875
2021-08-11,35484.96875
2021-08-12,35499.8515625
2021-08-13,35515.37890625
2021-08-16,35625.3984375
2021-08-17,35343.28125
2021-08-18,34960.69140625
2021-08-19,34894.12109375
2021-08-20,35120.078125
2021-08-23,35335.7109375
2021-08-24,35366.26171875
2021-08-25,35405.5
2021-08-26,35213.12109375
2021-08-27,35455.80078125
2021-08-30,35399.83984375
2021-08-31,35360.73046875
2021-09-01,35312.53125
2021-09-02,35443.8203125
2021-09-03,35369.08984375
2021-09-07,35100.0
2021-09-08,35031.0703125
2021-09-09,34879.37890625
2021-09-10,34607.71875
2021-09-13,34869.62890625
2021-09-14,34577.5703125
2021-09-15,34814.390625
2021-09-16,34751.3203125
2021-09-17,34584.87890625
2021-09-20,33970.46875
2021-09-21,33919.83984375
2021-09-22,34258.3203125
2021-09-23,34764.8203125
2021-09-24,34798.0
2021-09-27,34869.37109375
2021-09-28,34299.98828125
2021-09-29,34390.71875
2021-09-30,33843.921875
2021-10-01,34326.4609375
2021-10-04,34002.921875
2021-10-05,34314.671875
2021-10-06,34416.98828125
2021-10-07,34754.94140625
2021-10-08,34746.25
2021-10-11,34496.05859375
2021-10-12,34378.33984375
2021-10-13,34377.80859375
2021-10-14,34912.55859375
2021-10-15,35294.76171875
2021-10-18,35258.609375
2021-10-19,35457.30859375
2021-10-20,35609.33984375
2021-10-21,35603.078125
2021-10-22,35677.01953125
2021-10-25,35741.1484375
2021-10-26,35756.87890625
2021-10-27,35490.69140625
2021-10-28,35730.48046875
2021-10-29,35819.55859375
2021-11-01,35913.83984375
2021-11-02,36052.62890625
2021-11-03,36157.578125
2021-11-04,36124.23046875
2021-11-05,36327.94921875
2021-11-08,36432.21875
2021-11-09,36319.98046875
2021-11-10,36079.94140625
2021-11-11,35921.23046875
2021-11-12,36100.30859375
2021-11-15,36087.44921875
2021-11-16,36142.21875
2021-11-17,35931.05078125
2021-11-18,35870.94921875
2021-11-19,35601.98046875
2021-11-22,35619.25
2021-11-23,35813.80078125
2021-11-24,35804.37890625
2021-11-26,34899.33984375
2021-11-29,35135.94140625
2021-11-30,34483.71875
2021-12-01,34022.0390625
2021-12-02,34639.7890625
2021-12-03,34580.078125
2021-12-06,35227.03125
2021-12-07,35719.4296875
2021-12-08,35754.75
2021-12-09,35754.69140625
2021-12-10,35970.98828125
2021-12-13,35650.94921875
2021-12-14,35544.1796875
2021-12-15,35927.4296875
2021-12-16,35897.640625
2021-12-17,35365.44140625
2021-12-20,34932.16015625
2021-12-21,35492.69921875
2021-12-22,35753.890625
2021-12-23,35950.55859375
2021-12-27,36302.37890625
2021-12-28,36398.2109375
2021-12-29,36488.62890625
2021-12-30,36398.078125
2021-12-31,36338.30078125
